"Award #","Project Title","Project #","Award Type","Anticipated Amount","Increment Amount","Status","Admin Unit","Award End Date","Award Start Date","Award Title","Instrument Type","Modification Number","Obligated Amount","PI","Prime Sponsor","Sponsor","Sponsor Award Number","Total Expected Amount",Access to Controlled Info,Activity Type,Add Additional Travel,Add Additional Travel 2,Add Additional Travel 3,Add Another Report - 1,Add Another Report - 2,Add Another Report - 3,Add Another Report - 4,Add Another Report - 5,Add Another School/PI,Add Another School/PI 2,Add Cost Share Row,Add Cost Share Row 2,Add Cost Share Row 3,Add Cost Share Row 4,Add Subrecipient 1,Add Subrecipient 2,Add Subrecipient 3,Add Subrecipient 4,Added Field,Admin Assigned,Animal Subjects YN,Animals Contact,Anticipated Direct Costs,Anticipated Indirect Costs,Anticipated Total Cost,Are Publications Restricted,Association for PI,attachmentBetz,Award Date,Award Id,Award Keywords,Award Sponsor Guideline,Award Title,Budget,Carryforward PA Term,Carryforward Prior Approval,CFDA,Clinical Trial Protocol Number,Collab Explanation,Collab With Certain Country,Compliance Contact,Compliance Terms,Conflict of Interest Contact,Cost Center - Budget Total,Cost Center - Budget Total 2,Cost Center - Budget Total 3,Cost Center - Budget Total 4,Cost Center - Name,Cost Center - Name 2,Cost Center - Name 3,Cost Center - Name 4,Cost Center - Unit 2,Cost Center - Unit 3,Cost Center - Unit 4,Cost Share Type,Date of 2nd Travel,Date of 3rd Travel,Date of Travel,DCG Contact,Description of Info Accessed,Element Occur Outside US,Equipment Approval Terms,Equipment Cost,Equipment PA Term,Equipment Prior Approval,Exceptional Approval Terms,Export Control Country,Export to Other Country,External Cost Share,FOR Code Object,forCode,Foreign Support Explanation,Foreign Support Received,herdc code,Human Subjects YN,Humans Contact,IACUC Application YN,IACUC Restriction Approved,IACUC Studies,Identified Foreign Components,In diSClose,In Foreign Talent Program,Indirect Costs,Internal Cost Share,International Travel,Invention Terms,Involves Animal Subjects,Involves Encryption,Involves Human Subjects,IRB Application YN,IRB Restriction Approved,IRB Studies,Items to be Exported,Location of 2nd Travel,Location of 3rd Travel,Location of Travel,MCA Approval Date,Multi-PI Proposal,Multi-Site Study,Multiple School Proposal,myAttachmentField,NCT ID Number,No Final Reports Required,Obligated Direct Costs,Obligated Indirect Costs,Obligated Total Cost,Obligation End Date,Obligation Start Date,Off-Campus Activity,Off-Campus F&A Rate,Off-Campus Location,On-Campus Activity,On-Campus F&A Rate,On-Campus Location,Other Activity Type,Other Direct Costs,Other Off Campus Rate,Other Off-Campus Building Loc.,Other On-Campus Location,Other On-Campus Rate,Outgoing Subaward Contact,Participant Support Costs,Payments - Foreign Institution,Period 1 - Cost Share Amount,Period 1 - End Date,Period 1 - Start Date,Period 2 - Cost Share Amount,Period 2 - End Date,Period 2 - Start Date,Period 3 - Cost Share Amount,Period 3 - End Date,Period 3 - Start Date,Period 4 - Cost Share Amount,Period 4 - End Date,Period 4 - Start Date,Period 5 - Cost Share Amount,Period 5 - End Date,Period 5 - Start Date,PI Cost center,PI Cost center - Unit 1,Prime Sponsor Award Number,Prime Sponsor CFDA Number,Prime Sponsor Instrument Type,Prior Approval Terms,Program Income Type,Project End Date,Project Start Date,Project Total Cost,Protocol Type,Publication Terms,questionTwo,Reallocation PA Term,Reallocation Prior Approval,Reduced Off Campus Rate,Reduced On Campus Rate,Report Due Date,Report Due Date 2,Report Due Date 3,Report Due Date 4,Report Due Date 5,Report Milestone,Report Milestone 2,Report Milestone 3,Report Milestone 4,Report Milestone 5,Report Period,Report Period 2,Report Period 3,Report Period 4,Report Period 5,Report Type,Report Type 2,Report Type 3,Report Type 4,Report Type 5,Reporting requirements,Research Admin Name,Research Team,Research Team Cost,Restricted Funds Detail,Restriction of Funds,Restrictions - Other,Salary Cap PA Term,Salary Cap Prior Approval,Segregated Funds Detail,SEO Code,seoCode,Service Agreement,short-lable-for-a-field,SPA Accountant,Sponsor CFDA Number,Sponsor URL,sponsorsitoTwo,sponsorTwo,Study Phase,Study Type,Subaward 2 Amount,Subaward 3 Amount,Subaward 4 Amount,Subaward 5 Amount,Subaward Amount,Subaward Approval Terms,Subawards PA Term,Subawards Prior Approval,Subrecipient 2 Name,Subrecipient 3 Name,Subrecipient 4 Name,Subrecipient 5 Name,Subrecipient Name,Terms and Conditions - other,Terms and Conditions General,test,testField,ToA Code,Total Cost Share,Total Direct Cost,Total Direct Costs,Total Indirect Cost,Total Project Cost,Total Subawards Cost,Total Support Costs,Transaction Type,Travel Cost,Travel Identified in Budget,Travel PA Term,Travel Prior Approval,Trial Requires Registration,Work Performed by 3rd Party
"22-0949-A0001","Hello Cayuse 238 -- betzabet.chaves+spadmin","22-0949","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0948-A0001","Hello Cayuse 914 -- betzabet.chaves+spadmin","22-0948","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0947-A0001","Hello Cayuse 478 -- betzabet.chaves+spadmin","22-0947","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0946-A0001","Hello Cayuse 303 -- betzabet.chaves+spadmin","22-0946","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0945-A0001","Hello Cayuse 185 -- betzabet.chaves+spadmin","22-0945","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0944-A0001","Hello Cayuse 705 -- betzabet.chaves+spadmin","22-0944","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0943-A0001","Hello Cayuse 747 -- betzabet.chaves+spadmin","22-0943","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0942-A0001","Hello Cayuse 75 -- betzabet.chaves+spadmin","22-0942","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0941-A0001","Hello Cayuse 672 -- betzabet.chaves+spadmin","22-0941","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0940-A0001","Hello Cayuse 997 -- betzabet.chaves+spadmin","22-0940","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0939-A0001","Hello Cayuse 564 -- betzabet.chaves+spadmin","22-0939","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0938-A0001","Hello Cayuse 269 -- betzabet.chaves+spadmin","22-0938","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0937-A0001","Hello Cayuse 778 -- betzabet.chaves+spadmin","22-0937","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0936-A0001","Hello Cayuse 796 -- betzabet.chaves+spadmin","22-0936","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0935-A0001","Hello Cayuse 2 -- betzabet.chaves+spadmin","22-0935","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0934-A0001","Hello Cayuse 255 -- betzabet.chaves+spadmin","22-0934","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0933-A0001","Hello Cayuse 998 -- betzabet.chaves+spadmin","22-0933","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0932-A0001","Hello Cayuse 173 -- betzabet.chaves+spadmin","22-0932","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0931-A0001","Hello Cayuse 562 -- betzabet.chaves+spadmin","22-0931","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0930-A0001","Hello Cayuse 613 -- betzabet.chaves+spadmin","22-0930","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0929-A0001","Hello Cayuse 180 -- betzabet.chaves+spadmin","22-0929","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0928-A0001","Hello Cayuse 879 -- betzabet.chaves+spadmin","22-0928","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0927-A0001","Hello Cayuse 995 -- betzabet.chaves+spadmin","22-0927","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0926-A0001","Hello Cayuse 24 -- betzabet.chaves+spadmin","22-0926","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0925-A0001","Hello Cayuse 715 -- betzabet.chaves+spadmin","22-0925","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0924-A0001","Hello Cayuse 864 -- betzabet.chaves+spadmin","22-0924","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0923-A0001","Hello Cayuse 922 -- betzabet.chaves+spadmin","22-0923","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0922-A0001","Hello Cayuse 26 -- betzabet.chaves+spadmin","22-0922","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0921-A0001","Hello Cayuse 493 -- betzabet.chaves+spadmin","22-0921","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0920-A0001","Hello Cayuse 475 -- betzabet.chaves+spadmin","22-0920","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0919-A0001","Hello Cayuse 875 -- betzabet.chaves+spadmin","22-0919","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0918-A0001","Hello Cayuse 719 -- betzabet.chaves+spadmin","22-0918","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0917-A0001","Hello Cayuse 533 -- betzabet.chaves+spadmin","22-0917","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0916-A0001","Hello Cayuse 325 -- betzabet.chaves+spadmin","22-0916","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0915-A0001","Hello Cayuse 699 -- betzabet.chaves+spadmin","22-0915","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0914-A0001","Hello Cayuse 663 -- betzabet.chaves+spadmin","22-0914","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0913-A0001","Hello Cayuse 873 -- betzabet.chaves+spadmin","22-0913","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0912-A0001","Hello Cayuse 728 -- betzabet.chaves+spadmin","22-0912","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0911-A0001","Hello Cayuse 959 -- betzabet.chaves+spadmin","22-0911","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0910-A0001","Hello Cayuse 906 -- betzabet.chaves+spadmin","22-0910","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0909-A0001","Hello Cayuse 314 -- betzabet.chaves+spadmin","22-0909","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0908-A0001","Hello Cayuse 644 -- betzabet.chaves+spadmin","22-0908","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0907-A0001","Hello Cayuse 935 -- betzabet.chaves+spadmin","22-0907","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0905-A0001","Hello Cayuse 235 -- betzabet.chaves+spadmin","22-0905","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0904-A0001","Hello Cayuse 821 -- betzabet.chaves+spadmin","22-0904","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0903-A0001","Hello Cayuse 901 -- betzabet.chaves+spadmin","22-0903","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0902-A0001","Hello Cayuse 908 -- betzabet.chaves+spadmin","22-0902","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0901-A0001","Hello Cayuse 492 -- betzabet.chaves+spadmin","22-0901","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0900-A0001","Hello Cayuse 623 -- betzabet.chaves+spadmin","22-0900","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0899-A0001","Hello Cayuse 730 -- betzabet.chaves+spadmin","22-0899","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0898-A0001","Hello Cayuse 107 -- betzabet.chaves+spadmin","22-0898","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0897-A0001","Hello Cayuse 406 -- betzabet.chaves+spadmin","22-0897","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0896-A0001","Hello Cayuse 189 -- betzabet.chaves+spadmin","22-0896","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0895-A0001","Hello Cayuse 938 -- betzabet.chaves+spadmin","22-0895","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0894-A0001","Hello Cayuse 152 -- betzabet.chaves+spadmin","22-0894","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0893-A0001","Hello Cayuse 857 -- betzabet.chaves+spadmin","22-0893","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0892-A0001","Hello Cayuse 356 -- betzabet.chaves+spadmin","22-0892","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0891-A0001","Hello Cayuse 283 -- betzabet.chaves+spadmin","22-0891","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0890-A0001","Hello Cayuse 981 -- betzabet.chaves+spadmin","22-0890","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0889-A0001","Hello Cayuse 113 -- betzabet.chaves+spadmin","22-0889","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0888-A0001","Hello Cayuse 252 -- betzabet.chaves+spadmin","22-0888","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0887-A0001","Hello Cayuse 0 -- betzabet.chaves+spadmin","22-0887","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0886-A0001","Hello Cayuse 543 -- betzabet.chaves+spadmin","22-0886","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0885-A0001","Hello Cayuse 113 -- betzabet.chaves+spadmin","22-0885","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0884-A0001","Hello Cayuse 826 -- betzabet.chaves+spadmin","22-0884","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0883-A0001","Hello Cayuse 935 -- betzabet.chaves+spadmin","22-0883","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0882-A0001","Hello Cayuse 248 -- betzabet.chaves+spadmin","22-0882","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0881-A0001","Hello Cayuse 667 -- betzabet.chaves+spadmin","22-0881","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0880-A0001","Hello Cayuse 293 -- betzabet.chaves+spadmin","22-0880","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0879-A0001","Hello Cayuse 753 -- betzabet.chaves+spadmin","22-0879","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0878-A0001","Hello Cayuse 512 -- betzabet.chaves+spadmin","22-0878","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0877-A0001","Hello Cayuse 707 -- betzabet.chaves+spadmin","22-0877","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0876-A0001","Hello Cayuse 826 -- betzabet.chaves+spadmin","22-0876","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0875-A0001","Hello Cayuse 730 -- betzabet.chaves+spadmin","22-0875","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0874-A0001","Hello Cayuse 252 -- betzabet.chaves+spadmin","22-0874","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0873-A0001","Hello Cayuse 151 -- betzabet.chaves+spadmin","22-0873","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0872-A0001","Hello Cayuse 658 -- betzabet.chaves+spadmin","22-0872","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0871-A0001","Hello Cayuse 187 -- betzabet.chaves+spadmin","22-0871","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0870-A0001","Hello Cayuse 269 -- betzabet.chaves+spadmin","22-0870","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0869-A0001","Hello Cayuse 578 -- betzabet.chaves+spadmin","22-0869","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0868-A0001","Hello Cayuse 683 -- betzabet.chaves+spadmin","22-0868","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0867-A0001","Hello Cayuse 682 -- betzabet.chaves+spadmin","22-0867","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0866-A0001","Hello Cayuse 717 -- betzabet.chaves+spadmin","22-0866","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0865-A0001","Hello Cayuse 449 -- betzabet.chaves+spadmin","22-0865","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0864-A0001","Hello Cayuse 559 -- betzabet.chaves+spadmin","22-0864","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0863-A0001","Hello Cayuse 75 -- betzabet.chaves+spadmin","22-0863","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0862-A0001","Hello Cayuse 52 -- betzabet.chaves+spadmin","22-0862","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0861-A0001","Hello Cayuse 765 -- betzabet.chaves+spadmin","22-0861","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0860-A0001","Hello Cayuse 660 -- betzabet.chaves+spadmin","22-0860","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0859-A0001","Hello Cayuse 713 -- betzabet.chaves+spadmin","22-0859","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0858-A0001","Hello Cayuse 169 -- betzabet.chaves+spadmin","22-0858","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0857-A0001","Hello Cayuse 484 -- betzabet.chaves+spadmin","22-0857","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0856-A0001","Hello Cayuse 818 -- betzabet.chaves+spadmin","22-0856","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0855-A0001","Hello Cayuse 667 -- betzabet.chaves+spadmin","22-0855","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0854-A0001","Hello Cayuse 864 -- betzabet.chaves+spadmin","22-0854","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0853-A0001","Hello Cayuse 924 -- betzabet.chaves+spadmin","22-0853","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0852-A0001","Hello Cayuse 285 -- betzabet.chaves+spadmin","22-0852","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0851-A0001","Hello Cayuse 58 -- betzabet.chaves+spadmin","22-0851","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0850-A0001","Hello Cayuse 564 -- betzabet.chaves+spadmin","22-0850","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0849-A0001","Hello Cayuse 234 -- betzabet.chaves+spadmin","22-0849","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0848-A0001","Hello Cayuse 825 -- betzabet.chaves+spadmin","22-0848","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0847-A0001","Hello Cayuse 505 -- betzabet.chaves+spadmin","22-0847","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0846-A0001","Hello Cayuse 736 -- betzabet.chaves+spadmin","22-0846","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0845-A0001","Hello Cayuse 187 -- betzabet.chaves+spadmin","22-0845","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0844-A0001","Hello Cayuse 485 -- betzabet.chaves+spadmin","22-0844","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0843-A0001","Hello Cayuse 76 -- betzabet.chaves+spadmin","22-0843","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0842-A0001","Hello Cayuse 389 -- betzabet.chaves+spadmin","22-0842","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0841-A0001","Hello Cayuse 90 -- betzabet.chaves+spadmin","22-0841","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0840-A0001","Hello Cayuse 907 -- betzabet.chaves+spadmin","22-0840","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0839-A0001","Hello Cayuse 174 -- betzabet.chaves+spadmin","22-0839","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0838-A0001","Hello Cayuse 731 -- betzabet.chaves+spadmin","22-0838","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0837-A0001","Hello Cayuse 47 -- betzabet.chaves+spadmin","22-0837","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0836-A0001","Hello Cayuse 925 -- betzabet.chaves+spadmin","22-0836","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0835-A0001","Hello Cayuse 718 -- betzabet.chaves+spadmin","22-0835","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0834-A0001","Hello Cayuse 114 -- betzabet.chaves+spadmin","22-0834","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0832-A0001","Hello Cayuse 917 -- betzabet.chaves+spadmin","22-0832","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0830-A0001","Hello Cayuse 456 -- betzabet.chaves+spadmin","22-0830","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0827-A0001","Hello Cayuse 362 -- betzabet.chaves+spadmin","22-0827","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0826-A0001","Hello Cayuse 958 -- betzabet.chaves+spadmin","22-0826","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0823-A0001","Hello Cayuse 3 -- betzabet.chaves+spadmin","22-0823","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0822-A0001","Hello Cayuse 521 -- betzabet.chaves+spadmin","22-0822","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0820-A0001","Hello Cayuse 455 -- betzabet.chaves+spadmin","22-0820","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0819-A0001","Hello Cayuse 733 -- betzabet.chaves+spadmin","22-0819","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0818-A0001","Hello Cayuse 686 -- betzabet.chaves+spadmin","22-0818","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0817-A0001","Hello Cayuse 631 -- betzabet.chaves+spadmin","22-0817","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0816-A0001","Hello Cayuse 637 -- betzabet.chaves+spadmin","22-0816","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0815-A0001","Hello Cayuse 495 -- betzabet.chaves+spadmin","22-0815","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0814-A0001","Hello Cayuse 828 -- betzabet.chaves+spadmin","22-0814","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0812-A0001","Hello Cayuse 98 -- betzabet.chaves+spadmin","22-0812","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0811-A0001","Hello Cayuse 297 -- betzabet.chaves+spadmin","22-0811","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0809-A0001","Hello Cayuse 589 -- betzabet.chaves+spadmin","22-0809","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0808-A0001","Hello Cayuse 460 -- betzabet.chaves+spadmin","22-0808","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0807-A0001","Hello Cayuse 489 -- betzabet.chaves+spadmin","22-0807","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0805-A0001","Hello Cayuse 83 -- betzabet.chaves+spadmin","22-0805","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0804-A0001","Hello Cayuse 824 -- betzabet.chaves+spadmin","22-0804","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0803-A0001","Hello Cayuse 524 -- betzabet.chaves+spadmin","22-0803","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0802-A0001","Hello Cayuse 20 -- betzabet.chaves+spadmin","22-0802","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0801-A0001","Hello Cayuse 376 -- betzabet.chaves+spadmin","22-0801","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0800-A0001","Hello Cayuse 314 -- betzabet.chaves+spadmin","22-0800","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0799-A0001","Hello Cayuse 593 -- betzabet.chaves+spadmin","22-0799","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0798-A0001","Hello Cayuse 826 -- betzabet.chaves+spadmin","22-0798","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0797-A0001","Hello Cayuse 46 -- betzabet.chaves+spadmin","22-0797","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0796-A0001","Hello Cayuse 661 -- betzabet.chaves+spadmin","22-0796","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0794-A0001","Hello Cayuse 868 -- betzabet.chaves+spadmin","22-0794","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0793-A0001","Hello Cayuse 751 -- betzabet.chaves+spadmin","22-0793","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0792-A0001","Hello Cayuse 614 -- betzabet.chaves+spadmin","22-0792","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0790-A0001","Hello Cayuse 228 -- betzabet.chaves+spadmin","22-0790","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0788-A0001","Hello Cayuse 431 -- betzabet.chaves+spadmin","22-0788","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0786-A0001","Hello Cayuse 254 -- betzabet.chaves+spadmin","22-0786","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0785-A0001","Hello Cayuse 471 -- betzabet.chaves+spadmin","22-0785","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0784-A0001","Hello Cayuse 273 -- betzabet.chaves+spadmin","22-0784","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0783-A0001","Hello Cayuse 79 -- betzabet.chaves+spadmin","22-0783","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0782-A0001","Hello Cayuse 822 -- betzabet.chaves+spadmin","22-0782","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0781-A0001","Hello Cayuse 844 -- betzabet.chaves+spadmin","22-0781","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0780-A0001","Hello Cayuse 571 -- betzabet.chaves+spadmin","22-0780","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0778-A0001","Hello Cayuse 921 -- betzabet.chaves+spadmin","22-0778","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0777-A0001","Hello Cayuse 699 -- betzabet.chaves+spadmin","22-0777","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0775-A0001","Hello Cayuse 272 -- betzabet.chaves+spadmin","22-0775","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0776-A0001","Hello Cayuse 145 -- betzabet.chaves+spadmin","22-0776","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0774-A0001","Hello Cayuse 213 -- betzabet.chaves+spadmin","22-0774","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0773-A0001","Hello Cayuse 460 -- betzabet.chaves+spadmin","22-0773","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0772-A0001","Hello Cayuse 131 -- betzabet.chaves+spadmin","22-0772","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0771-A0001","Hello Cayuse 497 -- betzabet.chaves+spadmin","22-0771","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0770-A0001","Hello Cayuse 399 -- betzabet.chaves+spadmin","22-0770","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0769-A0001","Hello Cayuse 280 -- betzabet.chaves+spadmin","22-0769","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0768-A0001","Hello Cayuse 357 -- betzabet.chaves+spadmin","22-0768","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0767-A0001","Hello Cayuse 624 -- betzabet.chaves+spadmin","22-0767","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0766-A0001","Hello Cayuse 183 -- betzabet.chaves+spadmin","22-0766","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0765-A0001","Hello Cayuse 500 -- betzabet.chaves+spadmin","22-0765","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0764-A0001","Hello Cayuse 158 -- betzabet.chaves+spadmin","22-0764","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0763-A0001","Hello Cayuse 397 -- betzabet.chaves+spadmin","22-0763","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0762-A0001","Hello Cayuse 159 -- betzabet.chaves+spadmin","22-0762","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0761-A0001","Hello Cayuse 334 -- betzabet.chaves+spadmin","22-0761","","","","Set Up In Progress","","","","","","","","","","","",""
"22-0760-A0001","Hello Cayuse 270 -- betzabet.chaves+spadmin","22-0760","","","","Set Up In Progress","","","","","","","","","","","",""
